symbol,strike,right,time,bid,ask,midpoint
SPX,6735,P,2026-02-13 10:27:00-06:00,0.9,1.0,1.0
SPX,6735,P,2026-02-13 10:28:00-06:00,0.9,0.95,0.95
SPX,6735,P,2026-02-13 10:29:00-06:00,0.85,0.95,0.95
SPX,6735,P,2026-02-13 10:30:00-06:00,0.8,0.85,0.85
SPX,6735,P,2026-02-13 10:31:00-06:00,0.8,0.9,0.9
SPX,6735,P,2026-02-13 10:32:00-06:00,0.8,0.8,0.8
SPX,6735,P,2026-02-13 10:33:00-06:00,0.7,0.8,0.8
SPX,6735,P,2026-02-13 10:34:00-06:00,0.75,0.8,0.8
SPX,6735,P,2026-02-13 10:35:00-06:00,0.75,0.75,0.75
SPX,6735,P,2026-02-13 10:36:00-06:00,0.7,0.75,0.75
SPX,6735,P,2026-02-13 10:37:00-06:00,0.7,0.75,0.75
SPX,6735,P,2026-02-13 10:38:00-06:00,0.7,0.75,0.75
SPX,6735,P,2026-02-13 10:39:00-06:00,0.6,0.65,0.65
SPX,6735,P,2026-02-13 10:40:00-06:00,0.6,0.6,0.6
SPX,6735,P,2026-02-13 10:41:00-06:00,0.6,0.6,0.6
SPX,6735,P,2026-02-13 10:42:00-06:00,0.6,0.6,0.6
SPX,6735,P,2026-02-13 10:43:00-06:00,0.55,0.6,0.6
SPX,6735,P,2026-02-13 10:44:00-06:00,0.55,0.6,0.6
SPX,6735,P,2026-02-13 10:45:00-06:00,0.5,0.5,0.5
SPX,6735,P,2026-02-13 10:46:00-06:00,0.45,0.5,0.5
SPX,6735,P,2026-02-13 10:47:00-06:00,0.45,0.5,0.5
SPX,6735,P,2026-02-13 10:48:00-06:00,0.45,0.5,0.5
SPX,6735,P,2026-02-13 10:49:00-06:00,0.5,0.5,0.5
SPX,6735,P,2026-02-13 10:50:00-06:00,0.45,0.5,0.5
SPX,6735,P,2026-02-13 10:51:00-06:00,0.45,0.5,0.5
SPX,6735,P,2026-02-13 10:52:00-06:00,0.45,0.5,0.5
SPX,6735,P,2026-02-13 10:53:00-06:00,0.45,0.45,0.45
SPX,6735,P,2026-02-13 10:54:00-06:00,0.45,0.45,0.45
SPX,6735,P,2026-02-13 10:55:00-06:00,0.45,0.45,0.45
SPX,6735,P,2026-02-13 10:56:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 10:57:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 10:58:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 10:59:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 11:00:00-06:00,0.4,0.45,0.45
SPX,6735,P,2026-02-13 11:01:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 11:02:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 11:03:00-06:00,0.4,0.4,0.4
SPX,6735,P,2026-02-13 11:04:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:05:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:06:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:07:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:08:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:09:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:10:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 11:11:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:12:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 11:13:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 11:14:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:15:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:16:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:17:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:18:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 11:19:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 11:20:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:21:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:22:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:23:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:24:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:25:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:26:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:27:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:28:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:29:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:30:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:31:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:32:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:33:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:34:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:35:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:36:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:37:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:38:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:39:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:40:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:41:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:42:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:43:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:44:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:45:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:46:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:47:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:48:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:49:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:50:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:51:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:52:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:53:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 11:54:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 11:55:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:56:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:57:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:58:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 11:59:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 12:00:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 12:01:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 12:02:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 12:03:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 12:04:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 12:05:00-06:00,0.35,0.4,0.4
SPX,6735,P,2026-02-13 12:06:00-06:00,0.35,0.4,0.4
SPX,6735,P,2026-02-13 12:07:00-06:00,0.35,0.35,0.35
SPX,6735,P,2026-02-13 12:08:00-06:00,0.3,0.35,0.35
SPX,6735,P,2026-02-13 12:09:00-06:00,0.3,0.3,0.3
SPX,6735,P,2026-02-13 12:10:00-06:00,0.25,0.3,0.3
SPX,6735,P,2026-02-13 12:11:00-06:00,0.25,0.25,0.25
SPX,6735,P,2026-02-13 12:12:00-06:00,0.2,0.25,0.25
SPX,6735,P,2026-02-13 12:13:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:14:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:15:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:16:00-06:00,0.15,0.2,0.2
SPX,6735,P,2026-02-13 12:17:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:18:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:19:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:20:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:21:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:22:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:23:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:24:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:25:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:26:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:27:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:28:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:29:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:30:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:31:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:32:00-06:00,0.15,0.2,0.2
SPX,6735,P,2026-02-13 12:33:00-06:00,0.15,0.2,0.2
SPX,6735,P,2026-02-13 12:34:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:35:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:36:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:37:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:38:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:39:00-06:00,0.15,0.2,0.2
SPX,6735,P,2026-02-13 12:40:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 12:41:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:42:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:43:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:44:00-06:00,0.2,0.25,0.25
SPX,6735,P,2026-02-13 12:45:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:46:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:47:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:48:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:49:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:50:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:51:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:52:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:53:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:54:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:55:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:56:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:57:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:58:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 12:59:00-06:00,0.2,0.2,0.2
SPX,6735,P,2026-02-13 13:00:00-06:00,0.15,0.2,0.2
SPX,6735,P,2026-02-13 13:01:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 13:02:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 13:03:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 13:04:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 13:05:00-06:00,0.15,0.15,0.15
SPX,6735,P,2026-02-13 13:06:00-06:00,0.1,0.15,0.15
SPX,6735,P,2026-02-13 13:07:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:08:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:09:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:10:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:11:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:12:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:13:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:14:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:15:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:16:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:17:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:18:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:19:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:20:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:21:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:22:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:23:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:24:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:25:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:26:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:27:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:28:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:29:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:30:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:31:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:32:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:33:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:34:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:35:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:36:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:37:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:38:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:39:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:40:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:41:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:42:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 13:43:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:44:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 13:45:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:46:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:47:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:48:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:49:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:50:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:51:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:52:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:53:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:54:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:55:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:56:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:57:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:58:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 13:59:00-06:00,0.05,0.1,0.1
SPX,6735,P,2026-02-13 14:00:00-06:00,0.1,0.1,0.1
SPX,6735,P,2026-02-13 14:01:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:02:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:03:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:04:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:05:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:06:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:07:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:08:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:09:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:10:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:11:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:12:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:13:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:14:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:15:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:16:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:17:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:18:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:19:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:20:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:21:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:22:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:23:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:24:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:25:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:26:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:27:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:28:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:29:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:30:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:31:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:32:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:33:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:34:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:35:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:36:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:37:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:38:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:39:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:40:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:41:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:42:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:43:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:44:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:45:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:46:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:47:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:48:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:49:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:50:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:51:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:52:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:53:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:54:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:55:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:56:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:57:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:58:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 14:59:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:00:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:01:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:02:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:03:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:04:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:05:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:06:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:07:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:08:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:09:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:10:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:11:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:12:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:13:00-06:00,0.05,0.05,0.05
SPX,6735,P,2026-02-13 15:14:00-06:00,0.05,0.05,0.05
SPX,6740,P,2026-02-13 08:30:00-06:00,4.1,4.75,4.75
SPX,6740,P,2026-02-13 08:31:00-06:00,3.9,4.4,4.4
SPX,6740,P,2026-02-13 08:32:00-06:00,3.4,3.9,3.9
SPX,6740,P,2026-02-13 08:33:00-06:00,3.8,4.15,4.15
SPX,6740,P,2026-02-13 08:34:00-06:00,3.9,4.45,4.45
SPX,6740,P,2026-02-13 08:35:00-06:00,4.6,5.3,5.3
SPX,6740,P,2026-02-13 08:36:00-06:00,5.2,5.65,5.65
SPX,6740,P,2026-02-13 08:37:00-06:00,5.2,5.7,5.7
SPX,6740,P,2026-02-13 08:38:00-06:00,5.9,6.35,6.35
SPX,6740,P,2026-02-13 08:39:00-06:00,5.9,6.5,6.5
SPX,6740,P,2026-02-13 08:40:00-06:00,7.1,9.3,9.3
SPX,6740,P,2026-02-13 08:41:00-06:00,9.5,10.9,10.9
SPX,6740,P,2026-02-13 08:42:00-06:00,12.0,13.1,13.1
SPX,6740,P,2026-02-13 08:43:00-06:00,7.7,10.05,10.05
SPX,6740,P,2026-02-13 08:44:00-06:00,6.4,7.25,7.25
SPX,6740,P,2026-02-13 08:45:00-06:00,4.1,5.5,5.5
SPX,6740,P,2026-02-13 08:46:00-06:00,4.0,4.5,4.5
SPX,6740,P,2026-02-13 08:47:00-06:00,4.1,4.5,4.5
SPX,6740,P,2026-02-13 08:48:00-06:00,3.8,4.1,4.1
SPX,6740,P,2026-02-13 08:49:00-06:00,4.2,4.7,4.7
SPX,6740,P,2026-02-13 08:50:00-06:00,5.2,7.15,7.15
SPX,6740,P,2026-02-13 08:51:00-06:00,4.5,7.55,7.55
SPX,6740,P,2026-02-13 08:52:00-06:00,6.3,7.65,7.65
SPX,6740,P,2026-02-13 08:53:00-06:00,5.5,6.5,6.5
SPX,6740,P,2026-02-13 08:54:00-06:00,4.4,6.65,6.65
SPX,6740,P,2026-02-13 08:55:00-06:00,5.0,5.55,5.55
SPX,6740,P,2026-02-13 08:56:00-06:00,4.9,6.2,6.2
SPX,6740,P,2026-02-13 08:57:00-06:00,7.3,7.85,7.85
SPX,6740,P,2026-02-13 08:58:00-06:00,7.1,7.75,7.75
SPX,6740,P,2026-02-13 08:59:00-06:00,7.4,7.9,7.9
SPX,6740,P,2026-02-13 09:00:00-06:00,6.0,6.8,6.8
SPX,6740,P,2026-02-13 09:01:00-06:00,5.5,6.05,6.05
SPX,6740,P,2026-02-13 09:02:00-06:00,4.9,5.4,5.4
SPX,6740,P,2026-02-13 09:03:00-06:00,4.7,5.2,5.2
SPX,6740,P,2026-02-13 09:04:00-06:00,4.8,5.25,5.25
SPX,6740,P,2026-02-13 09:05:00-06:00,5.1,5.75,5.75
SPX,6740,P,2026-02-13 09:06:00-06:00,4.7,5.5,5.5
SPX,6740,P,2026-02-13 09:07:00-06:00,4.6,5.15,5.15
SPX,6740,P,2026-02-13 09:08:00-06:00,3.6,4.35,4.35
SPX,6740,P,2026-02-13 09:09:00-06:00,3.5,3.8,3.8
SPX,6740,P,2026-02-13 09:10:00-06:00,3.4,3.85,3.85
SPX,6740,P,2026-02-13 09:11:00-06:00,3.0,3.2,3.2
SPX,6740,P,2026-02-13 09:12:00-06:00,3.0,3.3,3.3
SPX,6740,P,2026-02-13 09:13:00-06:00,3.2,3.4,3.4
SPX,6740,P,2026-02-13 09:14:00-06:00,3.3,3.7,3.7
SPX,6740,P,2026-02-13 09:15:00-06:00,3.5,3.8,3.8
SPX,6740,P,2026-02-13 09:16:00-06:00,3.4,4.35,4.35
SPX,6740,P,2026-02-13 09:17:00-06:00,4.7,4.95,4.95
SPX,6740,P,2026-02-13 09:18:00-06:00,4.1,4.75,4.75
SPX,6740,P,2026-02-13 09:19:00-06:00,4.1,4.45,4.45
SPX,6740,P,2026-02-13 09:20:00-06:00,3.5,4.2,4.2
SPX,6740,P,2026-02-13 09:21:00-06:00,3.6,4.2,4.2
SPX,6740,P,2026-02-13 09:22:00-06:00,4.0,4.5,4.5
SPX,6740,P,2026-02-13 09:23:00-06:00,4.1,4.4,4.4
SPX,6740,P,2026-02-13 09:24:00-06:00,3.8,4.1,4.1
SPX,6740,P,2026-02-13 09:25:00-06:00,3.5,3.75,3.75
SPX,6740,P,2026-02-13 09:26:00-06:00,3.2,3.45,3.45
SPX,6740,P,2026-02-13 09:27:00-06:00,2.75,3.25,3.25
SPX,6740,P,2026-02-13 09:28:00-06:00,2.7,2.85,2.85
SPX,6740,P,2026-02-13 09:29:00-06:00,2.6,2.75,2.75
SPX,6740,P,2026-02-13 09:30:00-06:00,1.8,2.15,2.15
SPX,6740,P,2026-02-13 09:31:00-06:00,1.8,2.0,2.0
SPX,6740,P,2026-02-13 09:32:00-06:00,1.7,1.95,1.95
SPX,6740,P,2026-02-13 09:33:00-06:00,1.4,1.5,1.5
SPX,6740,P,2026-02-13 09:34:00-06:00,1.4,1.55,1.55
SPX,6740,P,2026-02-13 09:35:00-06:00,1.4,1.55,1.55
SPX,6740,P,2026-02-13 09:36:00-06:00,1.3,1.45,1.45
SPX,6740,P,2026-02-13 09:37:00-06:00,1.3,1.45,1.45
SPX,6740,P,2026-02-13 09:38:00-06:00,1.5,1.7,1.7
SPX,6740,P,2026-02-13 09:39:00-06:00,1.75,1.9,1.9
SPX,6740,P,2026-02-13 09:40:00-06:00,1.95,2.15,2.15
SPX,6740,P,2026-02-13 09:41:00-06:00,1.9,2.05,2.05
SPX,6740,P,2026-02-13 09:42:00-06:00,1.8,1.95,1.95
SPX,6740,P,2026-02-13 09:43:00-06:00,1.9,2.1,2.1
SPX,6740,P,2026-02-13 09:44:00-06:00,2.25,2.45,2.45
SPX,6740,P,2026-02-13 09:45:00-06:00,2.4,2.6,2.6
SPX,6740,P,2026-02-13 09:46:00-06:00,2.25,2.75,2.75
SPX,6740,P,2026-02-13 09:47:00-06:00,3.0,3.2,3.2
SPX,6740,P,2026-02-13 09:48:00-06:00,3.0,3.2,3.2
